,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ID,CLASS,filename,split,label,species
4278,4278,4278,4278,4279,74,074.Florida_Jay/Florida_Jay_0104_64885.jpg,val,73,Florida Jay
4348,4348,4348,4348,4349,75,075.Green_Jay/Green_Jay_0043_65805.jpg,val,74,Green Jay
4349,4349,4349,4349,4350,75,075.Green_Jay/Green_Jay_0055_65807.jpg,val,74,Green Jay
4355,4355,4355,4355,4356,75,075.Green_Jay/Green_Jay_0086_65847.jpg,val,74,Green Jay
4391,4391,4391,4391,4392,76,076.Dark_eyed_Junco/Dark_Eyed_Junco_0013_66332.jpg,val,75,Dark eyed Junco
4419,4419,4419,4419,4420,76,076.Dark_eyed_Junco/Dark_Eyed_Junco_0086_66437.jpg,val,75,Dark eyed Junco
4425,4425,4425,4425,4426,76,076.Dark_eyed_Junco/Dark_Eyed_Junco_0096_68514.jpg,val,75,Dark eyed Junco
4481,4481,4481,4481,4482,77,077.Tropical_Kingbird/Tropical_Kingbird_0010_69583.jpg,val,76,Tropical Kingbird
4484,4484,4484,4484,4485,77,077.Tropical_Kingbird/Tropical_Kingbird_0003_69852.jpg,val,76,Tropical Kingbird
4488,4488,4488,4488,4489,77,077.Tropical_Kingbird/Tropical_Kingbird_0007_69361.jpg,val,76,Tropical Kingbird
4493,4493,4493,4493,4494,78,078.Gray_Kingbird/Gray_Kingbird_0025_70152.jpg,val,77,Gray Kingbird
4520,4520,4520,4520,4521,78,078.Gray_Kingbird/Gray_Kingbird_0016_70288.jpg,val,77,Gray Kingbird
4527,4527,4527,4527,4528,78,078.Gray_Kingbird/Gray_Kingbird_0023_795035.jpg,val,77,Gray Kingbird
4558,4558,4558,4558,4559,79,079.Belted_Kingfisher/Belted_Kingfisher_0099_70449.jpg,val,78,Belted Kingfisher
4560,4560,4560,4560,4561,79,079.Belted_Kingfisher/Belted_Kingfisher_0047_70705.jpg,val,78,Belted Kingfisher
4566,4566,4566,4566,4567,79,079.Belted_Kingfisher/Belted_Kingfisher_0043_70492.jpg,val,78,Belted Kingfisher
4628,4628,4628,4628,4629,80,080.Green_Kingfisher/Green_Kingfisher_0067_71093.jpg,val,79,Green Kingfisher
4659,4659,4659,4659,4660,80,080.Green_Kingfisher/Green_Kingfisher_0037_71113.jpg,val,79,Green Kingfisher
4668,4668,4668,4668,4669,80,080.Green_Kingfisher/Green_Kingfisher_0020_71155.jpg,val,79,Green Kingfisher
4691,4691,4691,4691,4692,81,081.Pied_Kingfisher/Pied_Kingfisher_0062_72379.jpg,val,80,Pied Kingfisher
4718,4718,4718,4718,4719,81,081.Pied_Kingfisher/Pied_Kingfisher_0109_72082.jpg,val,80,Pied Kingfisher
4722,4722,4722,4722,4723,81,081.Pied_Kingfisher/Pied_Kingfisher_0014_72119.jpg,val,80,Pied Kingfisher
4746,4746,4746,4746,4747,82,082.Ringed_Kingfisher/Ringed_Kingfisher_0028_73018.jpg,val,81,Ringed Kingfisher
4756,4756,4756,4756,4757,82,082.Ringed_Kingfisher/Ringed_Kingfisher_0057_72812.jpg,val,81,Ringed Kingfisher
4759,4759,4759,4759,4760,82,082.Ringed_Kingfisher/Ringed_Kingfisher_0015_72835.jpg,val,81,Ringed Kingfisher
4800,4800,4800,4800,4801,83,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0053_73476.jpg,val,82,White breasted Kingfisher
4813,4813,4813,4813,4814,83,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0035_73290.jpg,val,82,White breasted Kingfisher
4840,4840,4840,4840,4841,83,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0049_73420.jpg,val,82,White breasted Kingfisher
4852,4852,4852,4852,4853,84,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0001_795394.jpg,val,83,Red legged Kittiwake
4870,4870,4870,4870,4871,84,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0045_795426.jpg,val,83,Red legged Kittiwake
4895,4895,4895,4895,4896,84,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0036_73814.jpg,val,83,Red legged Kittiwake
4906,4906,4906,4906,4907,85,085.Horned_Lark/Horned_Lark_0010_75291.jpg,val,84,Horned Lark
4940,4940,4940,4940,4941,85,085.Horned_Lark/Horned_Lark_0097_74496.jpg,val,84,Horned Lark
4950,4950,4950,4950,4951,85,085.Horned_Lark/Horned_Lark_0088_74590.jpg,val,84,Horned Lark
4992,4992,4992,4992,4993,86,086.Pacific_Loon/Pacific_Loon_0021_75859.jpg,val,85,Pacific Loon
5022,5022,5022,5022,5023,86,086.Pacific_Loon/Pacific_Loon_0051_75514.jpg,val,85,Pacific Loon
5023,5023,5023,5023,5024,86,086.Pacific_Loon/Pacific_Loon_0039_75517.jpg,val,85,Pacific Loon
5029,5029,5029,5029,5030,87,087.Mallard/Mallard_0025_76465.jpg,val,86,Mallard
5041,5041,5041,5041,5042,87,087.Mallard/Mallard_0077_75911.jpg,val,86,Mallard
5047,5047,5047,5047,5048,87,087.Mallard/Mallard_0098_77490.jpg,val,86,Mallard
5095,5095,5095,5095,5096,88,088.Western_Meadowlark/Western_Meadowlark_0050_77864.jpg,val,87,Western Meadowlark
5116,5116,5116,5116,5117,88,088.Western_Meadowlark/Western_Meadowlark_0015_78610.jpg,val,87,Western Meadowlark
5144,5144,5144,5144,5145,88,088.Western_Meadowlark/Western_Meadowlark_0052_77781.jpg,val,87,Western Meadowlark
5157,5157,5157,5157,5158,89,089.Hooded_Merganser/Hooded_Merganser_0089_796740.jpg,val,88,Hooded Merganser
5169,5169,5169,5169,5170,89,089.Hooded_Merganser/Hooded_Merganser_0079_796768.jpg,val,88,Hooded Merganser
5184,5184,5184,5184,5185,89,089.Hooded_Merganser/Hooded_Merganser_0075_78977.jpg,val,88,Hooded Merganser
5248,5248,5248,5248,5249,90,090.Red_breasted_Merganser/Red_Breasted_Merganser_0054_79542.jpg,val,89,Red breasted Merganser
5255,5255,5255,5255,5256,90,090.Red_breasted_Merganser/Red_Breasted_Merganser_0076_79312.jpg,val,89,Red breasted Merganser
5259,5259,5259,5259,5260,90,090.Red_breasted_Merganser/Red_Breasted_Merganser_0044_79321.jpg,val,89,Red breasted Merganser
5267,5267,5267,5267,5268,91,091.Mockingbird/Mockingbird_0024_79623.jpg,val,90,Mockingbird
5269,5269,5269,5269,5270,91,091.Mockingbird/Mockingbird_0015_80652.jpg,val,90,Mockingbird
5284,5284,5284,5284,5285,91,091.Mockingbird/Mockingbird_0056_81986.jpg,val,90,Mockingbird
5340,5340,5340,5340,5341,92,092.Nighthawk/Nighthawk_0061_82509.jpg,val,91,Nighthawk
5344,5344,5344,5344,5345,92,092.Nighthawk/Nighthawk_0035_84077.jpg,val,91,Nighthawk
5356,5356,5356,5356,5357,92,092.Nighthawk/Nighthawk_0034_82578.jpg,val,91,Nighthawk
5415,5415,5415,5415,5416,93,093.Clark_Nutcracker/Clark_Nutcracker_0017_84777.jpg,val,92,Clark Nutcracker
5419,5419,5419,5419,5420,93,093.Clark_Nutcracker/Clark_Nutcracker_0130_85304.jpg,val,92,Clark Nutcracker
5438,5438,5438,5438,5439,93,093.Clark_Nutcracker/Clark_Nutcracker_0026_84945.jpg,val,92,Clark Nutcracker
5466,5466,5466,5466,5467,94,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0039_86166.jpg,val,93,White breasted Nuthatch
5471,5471,5471,5471,5472,94,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0048_86207.jpg,val,93,White breasted Nuthatch
5492,5492,5492,5492,5493,94,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0027_85905.jpg,val,93,White breasted Nuthatch
5515,5515,5515,5515,5516,95,095.Baltimore_Oriole/Baltimore_Oriole_0071_89611.jpg,val,94,Baltimore Oriole
5522,5522,5522,5522,5523,95,095.Baltimore_Oriole/Baltimore_Oriole_0024_89720.jpg,val,94,Baltimore Oriole
5560,5560,5560,5560,5561,95,095.Baltimore_Oriole/Baltimore_Oriole_0119_88022.jpg,val,94,Baltimore Oriole
5585,5585,5585,5585,5586,96,096.Hooded_Oriole/Hooded_Oriole_0055_90850.jpg,val,95,Hooded Oriole
5598,5598,5598,5598,5599,96,096.Hooded_Oriole/Hooded_Oriole_0067_90416.jpg,val,95,Hooded Oriole
5599,5599,5599,5599,5600,96,096.Hooded_Oriole/Hooded_Oriole_0130_90422.jpg,val,95,Hooded Oriole
5630,5630,5630,5630,5631,97,097.Orchard_Oriole/Orchard_Oriole_0084_91658.jpg,val,96,Orchard Oriole
5662,5662,5662,5662,5663,97,097.Orchard_Oriole/Orchard_Oriole_0059_92046.jpg,val,96,Orchard Oriole
5672,5672,5672,5672,5673,97,097.Orchard_Oriole/Orchard_Oriole_0075_91847.jpg,val,96,Orchard Oriole
5688,5688,5688,5688,5689,98,098.Scott_Oriole/Scott_Oriole_0025_92207.jpg,val,97,Scott Oriole
5697,5697,5697,5697,5698,98,098.Scott_Oriole/Scott_Oriole_0042_795844.jpg,val,97,Scott Oriole
5719,5719,5719,5719,5720,98,098.Scott_Oriole/Scott_Oriole_0030_795830.jpg,val,97,Scott Oriole
5749,5749,5749,5749,5750,99,099.Ovenbird/Ovenbird_0022_92702.jpg,val,98,Ovenbird
5770,5770,5770,5770,5771,99,099.Ovenbird/Ovenbird_0045_92973.jpg,val,98,Ovenbird
5803,5803,5803,5803,5804,99,099.Ovenbird/Ovenbird_0102_93172.jpg,val,98,Ovenbird
5811,5811,5811,5811,5812,100,100.Brown_Pelican/Brown_Pelican_0103_94787.jpg,val,99,Brown Pelican
5823,5823,5823,5823,5824,100,100.Brown_Pelican/Brown_Pelican_0111_93872.jpg,val,99,Brown Pelican
5849,5849,5849,5849,5850,100,100.Brown_Pelican/Brown_Pelican_0129_94074.jpg,val,99,Brown Pelican
5868,5868,5868,5868,5869,101,101.White_Pelican/White_Pelican_0013_96901.jpg,val,100,White Pelican
5893,5893,5893,5893,5894,101,101.White_Pelican/White_Pelican_0081_96148.jpg,val,100,White Pelican
5894,5894,5894,5894,5895,101,101.White_Pelican/White_Pelican_0032_96920.jpg,val,100,White Pelican
5938,5938,5938,5938,5939,102,102.Western_Wood_Pewee/Western_Wood_Pewee_0057_795040.jpg,val,101,Western Wood Pewee
5944,5944,5944,5944,5945,102,102.Western_Wood_Pewee/Western_Wood_Pewee_0079_795047.jpg,val,101,Western Wood Pewee
5966,5966,5966,5966,5967,102,102.Western_Wood_Pewee/Western_Wood_Pewee_0030_98272.jpg,val,101,Western Wood Pewee
5996,5996,5996,5996,5997,103,103.Sayornis/Sayornis_0098_98419.jpg,val,102,Sayornis
6005,6005,6005,6005,6006,103,103.Sayornis/Sayornis_0114_98976.jpg,val,102,Sayornis
6022,6022,6022,6022,6023,103,103.Sayornis/Sayornis_0003_98618.jpg,val,102,Sayornis
6069,6069,6069,6069,6070,104,104.American_Pipit/American_Pipit_0058_100218.jpg,val,103,American Pipit
6074,6074,6074,6074,6075,104,104.American_Pipit/American_Pipit_0067_100237.jpg,val,103,American Pipit
6082,6082,6082,6082,6083,104,104.American_Pipit/American_Pipit_0116_100015.jpg,val,103,American Pipit
6098,6098,6098,6098,6099,105,105.Whip_poor_Will/Whip_Poor_Will_0008_796420.jpg,val,104,Whip poor Will
6109,6109,6109,6109,6110,105,105.Whip_poor_Will/Whip_Poor_Will_0007_796431.jpg,val,104,Whip poor Will
6136,6136,6136,6136,6137,105,105.Whip_poor_Will/Whip_Poor_Will_0003_796409.jpg,val,104,Whip poor Will
6166,6166,6166,6166,6167,106,106.Horned_Puffin/Horned_Puffin_0072_100938.jpg,val,105,Horned Puffin
6168,6168,6168,6168,6169,106,106.Horned_Puffin/Horned_Puffin_0066_100877.jpg,val,105,Horned Puffin
6180,6180,6180,6180,6181,106,106.Horned_Puffin/Horned_Puffin_0004_100733.jpg,val,105,Horned Puffin
6213,6213,6213,6213,6214,107,107.Common_Raven/Common_Raven_0028_102452.jpg,val,106,Common Raven
6229,6229,6229,6229,6230,107,107.Common_Raven/Common_Raven_0017_102044.jpg,val,106,Common Raven
6241,6241,6241,6241,6242,107,107.Common_Raven/Common_Raven_0078_101148.jpg,val,106,Common Raven
6274,6274,6274,6274,6275,108,108.White_necked_Raven/White_Necked_Raven_0020_102730.jpg,val,107,White necked Raven
6284,6284,6284,6284,6285,108,108.White_necked_Raven/White_Necked_Raven_0044_797348.jpg,val,107,White necked Raven
6304,6304,6304,6304,6305,108,108.White_necked_Raven/White_Necked_Raven_0050_797374.jpg,val,107,White necked Raven
6336,6336,6336,6336,6337,109,109.American_Redstart/American_Redstart_0118_103033.jpg,val,108,American Redstart
6338,6338,6338,6338,6339,109,109.American_Redstart/American_Redstart_0093_103071.jpg,val,108,American Redstart
6359,6359,6359,6359,6360,109,109.American_Redstart/American_Redstart_0056_103241.jpg,val,108,American Redstart
6386,6386,6386,6386,6387,110,110.Geococcyx/Geococcyx_0030_104525.jpg,val,109,Geococcyx
6394,6394,6394,6394,6395,110,110.Geococcyx/Geococcyx_0114_104136.jpg,val,109,Geococcyx
6416,6416,6416,6416,6417,110,110.Geococcyx/Geococcyx_0105_104239.jpg,val,109,Geococcyx
6451,6451,6451,6451,6452,111,111.Loggerhead_Shrike/Loggerhead_Shrike_0071_105040.jpg,val,110,Loggerhead Shrike
6461,6461,6461,6461,6462,111,111.Loggerhead_Shrike/Loggerhead_Shrike_0052_105120.jpg,val,110,Loggerhead Shrike
6478,6478,6478,6478,6479,111,111.Loggerhead_Shrike/Loggerhead_Shrike_0011_104921.jpg,val,110,Loggerhead Shrike
6505,6505,6505,6505,6506,112,112.Great_Grey_Shrike/Great_Grey_Shrike_0017_797028.jpg,val,111,Great Grey Shrike
6512,6512,6512,6512,6513,112,112.Great_Grey_Shrike/Great_Grey_Shrike_0032_797021.jpg,val,111,Great Grey Shrike
6561,6561,6561,6561,6562,112,112.Great_Grey_Shrike/Great_Grey_Shrike_0050_797012.jpg,val,111,Great Grey Shrike
6565,6565,6565,6565,6566,113,113.Baird_Sparrow/Baird_Sparrow_0008_106929.jpg,val,112,Baird Sparrow
6567,6567,6567,6567,6568,113,113.Baird_Sparrow/Baird_Sparrow_0002_794551.jpg,val,112,Baird Sparrow
6572,6572,6572,6572,6573,113,113.Baird_Sparrow/Baird_Sparrow_0016_794556.jpg,val,112,Baird Sparrow
6613,6613,6613,6613,6614,114,114.Black_throated_Sparrow/Black_Throated_Sparrow_0095_107268.jpg,val,113,Black throated Sparrow
6637,6637,6637,6637,6638,114,114.Black_throated_Sparrow/Black_Throated_Sparrow_0011_107115.jpg,val,113,Black throated Sparrow
6640,6640,6640,6640,6641,114,114.Black_throated_Sparrow/Black_Throated_Sparrow_0010_107375.jpg,val,113,Black throated Sparrow
6686,6686,6686,6686,6687,115,115.Brewer_Sparrow/Brewer_Sparrow_0041_796711.jpg,val,114,Brewer Sparrow
6704,6704,6704,6704,6705,115,115.Brewer_Sparrow/Brewer_Sparrow_0026_107432.jpg,val,114,Brewer Sparrow
6726,6726,6726,6726,6727,115,115.Brewer_Sparrow/Brewer_Sparrow_0004_107496.jpg,val,114,Brewer Sparrow
6751,6751,6751,6751,6752,116,116.Chipping_Sparrow/Chipping_Sparrow_0042_107791.jpg,val,115,Chipping Sparrow
6770,6770,6770,6770,6771,116,116.Chipping_Sparrow/Chipping_Sparrow_0030_109741.jpg,val,115,Chipping Sparrow
6772,6772,6772,6772,6773,116,116.Chipping_Sparrow/Chipping_Sparrow_0036_107695.jpg,val,115,Chipping Sparrow
6794,6794,6794,6794,6795,117,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0078_110912.jpg,val,116,Clay colored Sparrow
6810,6810,6810,6810,6811,117,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0023_797258.jpg,val,116,Clay colored Sparrow
6818,6818,6818,6818,6819,117,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0044_110942.jpg,val,116,Clay colored Sparrow
6863,6863,6863,6863,6864,118,118.House_Sparrow/House_Sparrow_0073_112745.jpg,val,117,House Sparrow
6870,6870,6870,6870,6871,118,118.House_Sparrow/House_Sparrow_0046_112845.jpg,val,117,House Sparrow
6888,6888,6888,6888,6889,118,118.House_Sparrow/House_Sparrow_0108_112963.jpg,val,117,House Sparrow
6913,6913,6913,6913,6914,119,119.Field_Sparrow/Field_Sparrow_0011_113420.jpg,val,118,Field Sparrow
6929,6929,6929,6929,6930,119,119.Field_Sparrow/Field_Sparrow_0091_113486.jpg,val,118,Field Sparrow
6933,6933,6933,6933,6934,119,119.Field_Sparrow/Field_Sparrow_0101_113762.jpg,val,118,Field Sparrow
6978,6978,6978,6978,6979,120,120.Fox_Sparrow/Fox_Sparrow_0044_114747.jpg,val,119,Fox Sparrow
7013,7013,7013,7013,7014,120,120.Fox_Sparrow/Fox_Sparrow_0119_115512.jpg,val,119,Fox Sparrow
7022,7022,7022,7022,7023,120,120.Fox_Sparrow/Fox_Sparrow_0078_114582.jpg,val,119,Fox Sparrow
7038,7038,7038,7038,7039,121,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0040_115696.jpg,val,120,Grasshopper Sparrow
7051,7051,7051,7051,7052,121,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0068_115799.jpg,val,120,Grasshopper Sparrow
7085,7085,7085,7085,7086,121,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0001_115938.jpg,val,120,Grasshopper Sparrow
7100,7100,7100,7100,7101,122,122.Harris_Sparrow/Harris_Sparrow_0035_116529.jpg,val,121,Harris Sparrow
7119,7119,7119,7119,7120,122,122.Harris_Sparrow/Harris_Sparrow_0041_116611.jpg,val,121,Harris Sparrow
7140,7140,7140,7140,7141,122,122.Harris_Sparrow/Harris_Sparrow_0039_116409.jpg,val,121,Harris Sparrow
7156,7156,7156,7156,7157,123,123.Henslow_Sparrow/Henslow_Sparrow_0042_796595.jpg,val,122,Henslow Sparrow
7160,7160,7160,7160,7161,123,123.Henslow_Sparrow/Henslow_Sparrow_0076_116810.jpg,val,122,Henslow Sparrow
7207,7207,7207,7207,7208,123,123.Henslow_Sparrow/Henslow_Sparrow_0085_116971.jpg,val,122,Henslow Sparrow
7217,7217,7217,7217,7218,124,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0089_795154.jpg,val,123,Le Conte Sparrow
7244,7244,7244,7244,7245,124,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0040_117088.jpg,val,123,Le Conte Sparrow
7261,7261,7261,7261,7262,124,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0055_117036.jpg,val,123,Le Conte Sparrow
7297,7297,7297,7297,7298,125,125.Lincoln_Sparrow/Lincoln_Sparrow_0072_117951.jpg,val,124,Lincoln Sparrow
7322,7322,7322,7322,7323,125,125.Lincoln_Sparrow/Lincoln_Sparrow_0115_117216.jpg,val,124,Lincoln Sparrow
7326,7326,7326,7326,7327,125,125.Lincoln_Sparrow/Lincoln_Sparrow_0022_117759.jpg,val,124,Lincoln Sparrow
7333,7333,7333,7333,7334,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0033_118024.jpg,val,125,Nelson Sharp tailed Sparrow
7336,7336,7336,7336,7337,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0013_796942.jpg,val,125,Nelson Sharp tailed Sparrow
7359,7359,7359,7359,7360,126,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0045_118004.jpg,val,125,Nelson Sharp tailed Sparrow
7416,7416,7416,7416,7417,127,127.Savannah_Sparrow/Savannah_Sparrow_0054_120057.jpg,val,126,Savannah Sparrow
7418,7418,7418,7418,7419,127,127.Savannah_Sparrow/Savannah_Sparrow_0094_119040.jpg,val,126,Savannah Sparrow
7429,7429,7429,7429,7430,127,127.Savannah_Sparrow/Savannah_Sparrow_0118_118603.jpg,val,126,Savannah Sparrow
7466,7466,7466,7466,7467,128,128.Seaside_Sparrow/Seaside_Sparrow_0042_796528.jpg,val,127,Seaside Sparrow
7470,7470,7470,7470,7471,128,128.Seaside_Sparrow/Seaside_Sparrow_0067_796532.jpg,val,127,Seaside Sparrow
7488,7488,7488,7488,7489,128,128.Seaside_Sparrow/Seaside_Sparrow_0024_120751.jpg,val,127,Seaside Sparrow
7533,7533,7533,7533,7534,129,129.Song_Sparrow/Song_Sparrow_0013_121056.jpg,val,128,Song Sparrow
7548,7548,7548,7548,7549,129,129.Song_Sparrow/Song_Sparrow_0055_121158.jpg,val,128,Song Sparrow
7562,7562,7562,7562,7563,129,129.Song_Sparrow/Song_Sparrow_0042_121314.jpg,val,128,Song Sparrow
7597,7597,7597,7597,7598,130,130.Tree_Sparrow/Tree_Sparrow_0039_124140.jpg,val,129,Tree Sparrow
7609,7609,7609,7609,7610,130,130.Tree_Sparrow/Tree_Sparrow_0123_125324.jpg,val,129,Tree Sparrow
7618,7618,7618,7618,7619,130,130.Tree_Sparrow/Tree_Sparrow_0035_123211.jpg,val,129,Tree Sparrow
7642,7642,7642,7642,7643,131,131.Vesper_Sparrow/Vesper_Sparrow_0029_125498.jpg,val,130,Vesper Sparrow
7669,7669,7669,7669,7670,131,131.Vesper_Sparrow/Vesper_Sparrow_0066_125619.jpg,val,130,Vesper Sparrow
7675,7675,7675,7675,7676,131,131.Vesper_Sparrow/Vesper_Sparrow_0057_125649.jpg,val,130,Vesper Sparrow
7694,7694,7694,7694,7695,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0114_127027.jpg,val,131,White crowned Sparrow
7710,7710,7710,7710,7711,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0094_128627.jpg,val,131,White crowned Sparrow
7715,7715,7715,7715,7716,132,132.White_crowned_Sparrow/White_Crowned_Sparrow_0099_127213.jpg,val,131,White crowned Sparrow
7779,7779,7779,7779,7780,133,133.White_throated_Sparrow/White_Throated_Sparrow_0125_128832.jpg,val,132,White throated Sparrow
7794,7794,7794,7794,7795,133,133.White_throated_Sparrow/White_Throated_Sparrow_0113_128936.jpg,val,132,White throated Sparrow
7802,7802,7802,7802,7803,133,133.White_throated_Sparrow/White_Throated_Sparrow_0020_129007.jpg,val,132,White throated Sparrow
7809,7809,7809,7809,7810,134,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0006_129295.jpg,val,133,Cape Glossy Starling
7810,7810,7810,7810,7811,134,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0065_129299.jpg,val,133,Cape Glossy Starling
7816,7816,7816,7816,7817,134,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0020_129328.jpg,val,133,Cape Glossy Starling
7869,7869,7869,7869,7870,135,135.Bank_Swallow/Bank_Swallow_0004_129549.jpg,val,134,Bank Swallow
7882,7882,7882,7882,7883,135,135.Bank_Swallow/Bank_Swallow_0049_129611.jpg,val,134,Bank Swallow
7884,7884,7884,7884,7885,135,135.Bank_Swallow/Bank_Swallow_0023_129878.jpg,val,134,Bank Swallow
7936,7936,7936,7936,7937,136,136.Barn_Swallow/Barn_Swallow_0073_131389.jpg,val,135,Barn Swallow
7938,7938,7938,7938,7939,136,136.Barn_Swallow/Barn_Swallow_0021_130367.jpg,val,135,Barn Swallow
7971,7971,7971,7971,7972,136,136.Barn_Swallow/Barn_Swallow_0043_130779.jpg,val,135,Barn Swallow
8018,8018,8018,8018,8019,137,137.Cliff_Swallow/Cliff_Swallow_0018_132974.jpg,val,136,Cliff Swallow
8033,8033,8033,8033,8034,137,137.Cliff_Swallow/Cliff_Swallow_0101_133069.jpg,val,136,Cliff Swallow
8041,8041,8041,8041,8042,137,137.Cliff_Swallow/Cliff_Swallow_0011_133033.jpg,val,136,Cliff Swallow
8066,8066,8066,8066,8067,138,138.Tree_Swallow/Tree_Swallow_0002_136792.jpg,val,137,Tree Swallow
8069,8069,8069,8069,8070,138,138.Tree_Swallow/Tree_Swallow_0109_135272.jpg,val,137,Tree Swallow
8082,8082,8082,8082,8083,138,138.Tree_Swallow/Tree_Swallow_0017_135062.jpg,val,137,Tree Swallow
8109,8109,8109,8109,8110,139,139.Scarlet_Tanager/Scarlet_Tanager_0113_138262.jpg,val,138,Scarlet Tanager
8132,8132,8132,8132,8133,139,139.Scarlet_Tanager/Scarlet_Tanager_0016_138008.jpg,val,138,Scarlet Tanager
8140,8140,8140,8140,8141,139,139.Scarlet_Tanager/Scarlet_Tanager_0075_137602.jpg,val,138,Scarlet Tanager
8190,8190,8190,8190,8191,140,140.Summer_Tanager/Summer_Tanager_0068_139875.jpg,val,139,Summer Tanager
8217,8217,8217,8217,8218,140,140.Summer_Tanager/Summer_Tanager_0056_139211.jpg,val,139,Summer Tanager
8218,8218,8218,8218,8219,140,140.Summer_Tanager/Summer_Tanager_0088_139473.jpg,val,139,Summer Tanager
8239,8239,8239,8239,8240,141,141.Artic_Tern/Artic_Tern_0080_140889.jpg,val,140,Artic Tern
8258,8258,8258,8258,8259,141,141.Artic_Tern/Artic_Tern_0105_141098.jpg,val,140,Artic Tern
8280,8280,8280,8280,8281,141,141.Artic_Tern/Artic_Tern_0116_143613.jpg,val,140,Artic Tern
8320,8320,8320,8320,8321,142,142.Black_Tern/Black_Tern_0009_144046.jpg,val,141,Black Tern
8328,8328,8328,8328,8329,142,142.Black_Tern/Black_Tern_0083_144083.jpg,val,141,Black Tern
8335,8335,8335,8335,8336,142,142.Black_Tern/Black_Tern_0038_144102.jpg,val,141,Black Tern
8349,8349,8349,8349,8350,143,143.Caspian_Tern/Caspian_Tern_0051_145930.jpg,val,142,Caspian Tern
8377,8377,8377,8377,8378,143,143.Caspian_Tern/Caspian_Tern_0078_146824.jpg,val,142,Caspian Tern
8393,8393,8393,8393,8394,143,143.Caspian_Tern/Caspian_Tern_0046_145627.jpg,val,142,Caspian Tern
8404,8404,8404,8404,8405,144,144.Common_Tern/Common_Tern_0019_149769.jpg,val,143,Common Tern
8429,8429,8429,8429,8430,144,144.Common_Tern/Common_Tern_0083_148096.jpg,val,143,Common Tern
8452,8452,8452,8452,8453,144,144.Common_Tern/Common_Tern_0085_147937.jpg,val,143,Common Tern
8501,8501,8501,8501,8502,145,145.Elegant_Tern/Elegant_Tern_0009_150954.jpg,val,144,Elegant Tern
8514,8514,8514,8514,8515,145,145.Elegant_Tern/Elegant_Tern_0061_150524.jpg,val,144,Elegant Tern
8519,8519,8519,8519,8520,145,145.Elegant_Tern/Elegant_Tern_0076_150519.jpg,val,144,Elegant Tern
8533,8533,8533,8533,8534,146,146.Forsters_Tern/Forsters_Tern_0089_152372.jpg,val,145,Forsters Tern
8563,8563,8563,8563,8564,146,146.Forsters_Tern/Forsters_Tern_0045_151227.jpg,val,145,Forsters Tern
