,Unnamed: 0,md5hash,fitzpatrick_scale,fitzpatrick_centaur,species,nine_partition_label,three_partition_label,qc,url,url_alphanum,filename,fitzpatrick,fitzpatrick_v,three_v,nine_v,label_v,split,label
66,66,bf0ac1fa54c864abb0672fd6bab8722c,4,2,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis17.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis17jpg.jpg,data/finalfitz17k/bf0ac1fa54c864abb0672fd6bab8722c.jpg,3.0,4,0,1,18,val,10
67,67,992b8fd6619e05bb8b1b492c880793ca,1,1,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn18.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn18jpg.jpg,data/finalfitz17k/992b8fd6619e05bb8b1b492c880793ca.jpg,1.0,0,0,1,70,val,39
68,68,c0a5c449ab3d9164f7558370210dadfb,1,1,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus27.jpg,httpwwwdermaamincomsiteimagesclinicalpicccongentialnevuscongentialnevus27jpg.jpg,data/finalfitz17k/c0a5c449ab3d9164f7558370210dadfb.jpg,1.0,0,0,2,14,val,18
69,69,3f074f63188f1b880a62c9b6bf81aea7,1,1,congenital nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital21.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscongenitalnaevuscongenital21jpg.jpg,data/finalfitz17k/3f074f63188f1b880a62c9b6bf81aea7.jpg,1.0,0,0,1,62,val,18
70,70,3064cc6fca6f11f96b3991204671b4a0,3,2,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum5.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum5jpg.jpg,data/finalfitz17k/3064cc6fca6f11f96b3991204671b4a0.jpg,2.5,3,2,3,113,val,6
71,71,7afa54de24636d123243c6cbd6182f03,2,-1,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn48.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn48jpg.jpg,data/finalfitz17k/7afa54de24636d123243c6cbd6182f03.jpg,2.0,2,0,1,70,val,39
72,72,2b4f1645df8d57f569cd59242eab6bff,2,-1,mucous cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/mucocele/mucocele3.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmucocelemucocele3jpg.jpg,data/finalfitz17k/2b4f1645df8d57f569cd59242eab6bff.jpg,2.0,2,0,0,59,val,25
73,73,1bd165cc867997bc37feb55cb1f988c2,4,3,dyshidrotic eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx7.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx7jpg.jpg,data/finalfitz17k/1bd165cc867997bc37feb55cb1f988c2.jpg,3.5,5,2,4,21,val,17
74,74,879a89df97337da67a64ef5771537607,2,2,porokeratosis of mibelli,benign epidermal,benign,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli28.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisofmibelliporokeratosisofmibelli28jpg.jpg,data/finalfitz17k/879a89df97337da67a64ef5771537607.jpg,2.0,2,0,1,82,val,21
75,75,5108f3934f44e24a010ef79cd06d090a,3,1,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease23.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbehcetsdiseasebehcetsdisease23jpg.jpg,data/finalfitz17k/5108f3934f44e24a010ef79cd06d090a.jpg,2.0,2,2,4,11,val,7
76,76,931d34dec55210d6241da6b512f0110e,4,4,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus34.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus34jpg.jpg,data/finalfitz17k/931d34dec55210d6241da6b512f0110e.jpg,4.0,6,0,2,37,val,11
77,77,7fa9516f572bf13cb7536fdcd6218c3e,3,-1,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/giant_congenital_nevus/giant_congenital_nevus2.jpg,httpwwwdermaamincomsiteimagesclinicalpicggiantcongenitalnevusgiantcongenitalnevus2jpg.jpg,data/finalfitz17k/7fa9516f572bf13cb7536fdcd6218c3e.jpg,3.0,4,0,2,14,val,18
78,78,08bfd2d5c5fd88985afb28be0ea61ebc,5,4,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum22.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum22jpg.jpg,data/finalfitz17k/08bfd2d5c5fd88985afb28be0ea61ebc.jpg,4.5,7,2,4,27,val,24
79,79,29a70f4b1d7a1cb93bf5a6f0fa5e0648,4,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum55.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum55jpg.jpg,data/finalfitz17k/29a70f4b1d7a1cb93bf5a6f0fa5e0648.jpg,2.5,3,2,4,29,val,3
80,80,363a01ea2a71e8d465465c25e3538da0,4,4,keratosis pilaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris36.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris36jpg.jpg,data/finalfitz17k/363a01ea2a71e8d465465c25e3538da0.jpg,4.0,6,2,4,44,val,33
81,81,65cf602e968e7c077eb948a140311564,2,1,pustular psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis64.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularpsoriasispustularpsoriasis64jpg.jpg,data/finalfitz17k/65cf602e968e7c077eb948a140311564.jpg,1.5,1,2,4,87,val,29
82,82,d2064d053dbdae75905284341e73d691,2,2,ichthyosis vulgaris,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris41.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris41jpg.jpg,data/finalfitz17k/d2064d053dbdae75905284341e73d691.jpg,2.0,2,2,3,39,val,16
83,83,390ce64f5f7555c9fa2ae91896774d6c,3,1,epidermolysis bullosa,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa38.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa38jpg.jpg,data/finalfitz17k/390ce64f5f7555c9fa2ae91896774d6c.jpg,2.0,2,2,3,25,val,35
84,84,f15b404a3af7bc64ce3b9bd6398c5d59,3,1,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna31.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna31jpg.jpg,data/finalfitz17k/f15b404a3af7bc64ce3b9bd6398c5d59.jpg,2.0,2,1,8,46,val,9
85,85,ebbc575f609b16ed95aee520b9feacf1,3,1,solid cystic basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma27.jpg,httpwwwdermaamincomsiteimagesclinicalpicssolidcysticbasalcellcarcinomasolidcysticbasalcellcarcinoma27jpg.jpg,data/finalfitz17k/ebbc575f609b16ed95aee520b9feacf1.jpg,2.0,2,1,7,97,val,12
86,86,7351165c5359e4b8f65ea7f1ebd4abb9,3,3,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus49.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus49jpg.jpg,data/finalfitz17k/7351165c5359e4b8f65ea7f1ebd4abb9.jpg,3.0,4,0,2,37,val,11
87,87,3e60a79f63ff990e70c1188d9c970360,2,-1,mucous cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/mucous-cyst/mucous-cyst13.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmucouscystmucouscyst13jpg.jpg,data/finalfitz17k/3e60a79f63ff990e70c1188d9c970360.jpg,2.0,2,0,0,59,val,25
88,88,d73067e7c2d6baaadd106835e204678e,4,2,livedo reticularis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis29.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlivedoreticularislivedoreticularis29jpg.jpg,data/finalfitz17k/d73067e7c2d6baaadd106835e204678e.jpg,3.0,4,2,4,50,val,14
89,89,a71a6323af091b6aca412a60efed403f,5,2,mucous cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/digital_mucous_cyst/digital_mucous_cyst7.jpg,httpwwwdermaamincomsiteimagesclinicalpicddigitalmucouscystdigitalmucouscyst7jpg.jpg,data/finalfitz17k/a71a6323af091b6aca412a60efed403f.jpg,3.5,5,0,0,59,val,25
90,90,30aaaa5edc3e5b0f4edab909e2d22034,5,2,livedo reticularis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis58.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlivedoreticularislivedoreticularis58jpg.jpg,data/finalfitz17k/30aaaa5edc3e5b0f4edab909e2d22034.jpg,3.5,5,2,4,50,val,14
91,91,bc4fee60ea9cd6db5ba1ba71118e4200,4,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum2.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum2jpg.jpg,data/finalfitz17k/bc4fee60ea9cd6db5ba1ba71118e4200.jpg,4.0,6,2,3,113,val,6
92,92,6829d9659fcb874024f85a75a4d68e1c,1,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum64.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum64jpg.jpg,data/finalfitz17k/6829d9659fcb874024f85a75a4d68e1c.jpg,1.0,0,2,4,29,val,3
93,93,12fee8f83ba4accfc58f4dc964a2b7cc,1,1,basal cell carcinoma morpheiform,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform30.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform30jpg.jpg,data/finalfitz17k/12fee8f83ba4accfc58f4dc964a2b7cc.jpg,1.0,0,1,7,9,val,37
94,94,b913934059b41d32282034a891466afb,1,2,basal cell carcinoma morpheiform,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform28.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform28jpg.jpg,data/finalfitz17k/b913934059b41d32282034a891466afb.jpg,1.5,1,1,7,9,val,37
95,95,36c25c2362d23abd0e08f11afd557599,3,4,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans34.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans34jpg.jpg,data/finalfitz17k/36c25c2362d23abd0e08f11afd557599.jpg,3.5,5,2,4,0,val,38
96,96,7e8797e758f536f43efa03c2490b8083,3,1,epidermolysis bullosa,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa19.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa19jpg.jpg,data/finalfitz17k/7e8797e758f536f43efa03c2490b8083.jpg,2.0,2,2,3,25,val,35
97,97,877b6162f0d05e3c66699b14c5fb0610,5,5,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/buerger_disease/buerger_disease2.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbuergerdiseasebuergerdisease2jpg.jpg,data/finalfitz17k/877b6162f0d05e3c66699b14c5fb0610.jpg,5.0,8,2,4,11,val,7
98,98,bb7427e9be69e945afe743ef0c158232,2,2,port wine stain,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain35.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain35jpg.jpg,data/finalfitz17k/bb7427e9be69e945afe743ef0c158232.jpg,2.0,2,0,0,84,val,13
99,99,17fe027453643b7f417c88964af2e535,1,1,calcinosis cutis,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis44.jpg,httpwwwdermaamincomsiteimagesclinicalpicccalcinosiscutiscalcinosiscutis44jpg.jpg,data/finalfitz17k/17fe027453643b7f417c88964af2e535.jpg,1.0,0,2,4,12,val,22
100,100,61e06734057a9691140436f3d48f7548,5,6,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex1.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichensimplexlichensimplex1jpg.jpg,data/finalfitz17k/61e06734057a9691140436f3d48f7548.jpg,5.5,9,2,4,49,val,15
101,101,24aa664407c3ef5cb7771652da4c16e4,2,2,calcinosis cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis33.jpg,httpwwwdermaamincomsiteimagesclinicalpicccalcinosiscutiscalcinosiscutis33jpg.jpg,data/finalfitz17k/24aa664407c3ef5cb7771652da4c16e4.jpg,2.0,2,2,4,12,val,22
102,102,251ab544cfcd1e6ef4c8dab6606bb3ea,2,1,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis47.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis47jpg.jpg,data/finalfitz17k/251ab544cfcd1e6ef4c8dab6606bb3ea.jpg,1.5,1,2,4,47,val,32
103,103,109d26061038948dd21950234de06056,2,2,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_lichenoid_chronica/pityriasis_lichenoid_chronica18.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasislichenoidchronicapityriasislichenoidchronica18jpg.jpg,data/finalfitz17k/109d26061038948dd21950234de06056.jpg,2.0,2,2,4,78,val,30
104,104,8342432d90da1c3012d4797c6f6280d5,1,1,perioral dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis52jpg.jpg,data/finalfitz17k/8342432d90da1c3012d4797c6f6280d5.jpg,1.0,0,2,4,74,val,8
105,105,8061e808551f8f81ca54319c5aa795cc,2,3,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans41.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans41jpg.jpg,data/finalfitz17k/8061e808551f8f81ca54319c5aa795cc.jpg,2.5,3,2,4,0,val,38
106,106,e4ba0957015d8478e9a1974968a34b31,3,3,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus43.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus43jpg.jpg,data/finalfitz17k/e4ba0957015d8478e9a1974968a34b31.jpg,3.0,4,0,2,37,val,11
107,107,b28450c55ea4e0d0b075c6e87c9119d3,1,2,port wine stain,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain6.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain6jpg.jpg,data/finalfitz17k/b28450c55ea4e0d0b075c6e87c9119d3.jpg,1.5,1,0,0,84,val,13
108,108,e02d985c2fd40bf343fca2be6e6d555b,2,1,nevocytic nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus48.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus48jpg.jpg,data/finalfitz17k/e02d985c2fd40bf343fca2be6e6d555b.jpg,1.5,1,0,2,69,val,31
109,109,ab38db22af9bcebdee908f231624e298,4,3,acrodermatitis enteropathica,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acrodermatitis_enteropathica/acrodermatitis_enteropathica43.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacrodermatitisenteropathicaacrodermatitisenteropathica43jpg.jpg,data/finalfitz17k/ab38db22af9bcebdee908f231624e298.jpg,3.5,5,2,3,4,val,28
110,110,bc6205466d4d5b870a8a7da5402485cd,2,1,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn88.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn88jpg.jpg,data/finalfitz17k/bc6205466d4d5b870a8a7da5402485cd.jpg,1.5,1,0,1,70,val,39
111,111,9eefaba940d6c4c0fd8eaad22513ccf8,-1,1,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn12.jpg,httpwwwdermaamincomsiteimagesclinicalpicssunburnsunburn12jpg.jpg,data/finalfitz17k/9eefaba940d6c4c0fd8eaad22513ccf8.jpg,1.0,0,2,4,102,val,5
112,112,6bcec9b1dbf6e442f7e602fbb4a64c38,2,2,dyshidrotic eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx11.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx11jpg.jpg,data/finalfitz17k/6bcec9b1dbf6e442f7e602fbb4a64c38.jpg,2.0,2,2,4,21,val,17
113,113,8e2cbe152e6dcb1ca87fb93ecf2686a1,5,5,ichthyosis vulgaris,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris52.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris52jpg.jpg,data/finalfitz17k/8e2cbe152e6dcb1ca87fb93ecf2686a1.jpg,5.0,8,2,3,39,val,16
114,114,2c6a4a93bfe730618180907b34d875d7,2,1,port wine stain,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain53.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain53jpg.jpg,data/finalfitz17k/2c6a4a93bfe730618180907b34d875d7.jpg,1.5,1,0,0,84,val,13
115,115,a21a94db134cb286569481ed48362478,2,3,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis8.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis8jpg.jpg,data/finalfitz17k/a21a94db134cb286569481ed48362478.jpg,2.5,3,0,1,18,val,10
116,116,074e696e6cdf066eabf5b68d957487c9,2,2,basal cell carcinoma morpheiform,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform24.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomamorpheiformbasalcellcarcinomamorpheiform24jpg.jpg,data/finalfitz17k/074e696e6cdf066eabf5b68d957487c9.jpg,2.0,2,1,7,9,val,37
117,117,4045025085e6bee9e718b2a255fee26d,1,2,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn9.jpg,httpwwwdermaamincomsiteimagesclinicalpicssunburnsunburn9jpg.jpg,data/finalfitz17k/4045025085e6bee9e718b2a255fee26d.jpg,1.5,1,2,4,102,val,5
118,118,05bc75563f43a842b7a04d70494d012b,5,4,drug induced pigmentary changes,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/amiodarone_hyperpigmentation/amiodarone_hyperpigmentation3.jpg,httpwwwdermaamincomsiteimagesclinicalpicaamiodaronehyperpigmentationamiodaronehyperpigmentation3jpg.jpg,data/finalfitz17k/05bc75563f43a842b7a04d70494d012b.jpg,4.5,7,2,4,20,val,36
119,119,20fa1e49372b9f495b9d7117f4f2d3bc,2,1,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus83.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus83jpg.jpg,data/finalfitz17k/20fa1e49372b9f495b9d7117f4f2d3bc.jpg,1.5,1,0,1,24,val,1
120,120,b1b9ba6988d24ae71f03cfd606809f23,5,4,naevus comedonicus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus_comedonicus/naevus_comedonicus5.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscomedonicusnaevuscomedonicus5jpg.jpg,data/finalfitz17k/b1b9ba6988d24ae71f03cfd606809f23.jpg,4.5,7,0,1,62,val,19
121,121,73fc5d4e740bef55de37a217e3b43550,2,-1,aplasia cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta35.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaplasiacutiscongenitacircumscriptaaplasiacutiscongenitacircumscripta35jpg.jpg,data/finalfitz17k/73fc5d4e740bef55de37a217e3b43550.jpg,2.0,2,2,4,7,val,20
122,122,ef1617c037bc818f2e6040e2aa366fb1,1,1,aplasia cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta17.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaplasiacutiscongenitacircumscriptaaplasiacutiscongenitacircumscripta17jpg.jpg,data/finalfitz17k/ef1617c037bc818f2e6040e2aa366fb1.jpg,1.0,0,2,4,7,val,20
123,123,26b46628697510ce0ede5851006d5c34,5,4,halo nevus,benign melanocyte,benign,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus46.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus46jpg.jpg,data/finalfitz17k/26b46628697510ce0ede5851006d5c34.jpg,4.5,7,0,2,37,val,11
124,124,263049401830de0dee7571422e407e47,4,4,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna66.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna66jpg.jpg,data/finalfitz17k/263049401830de0dee7571422e407e47.jpg,4.0,6,1,8,46,val,9
125,125,b534a662fa2fb1a79f0f32b464700382,2,-1,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn9.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn9jpg.jpg,data/finalfitz17k/b534a662fa2fb1a79f0f32b464700382.jpg,2.0,2,0,1,70,val,39
126,126,9664807601b8af0dc4b3cf21f851ab29,5,3,keratosis pilaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris47.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris47jpg.jpg,data/finalfitz17k/9664807601b8af0dc4b3cf21f851ab29.jpg,4.0,6,2,4,44,val,33
